Date,Patient_Volume,Wait_Time_Mins,Temperature,Flu_Trend
2023-04-16 18:00:00,19,31.59522081651633,2.50602662139784,21.0
2023-04-16 19:00:00,20,31.338509706603002,30.042155131428334,21.0
2023-04-16 20:00:00,28,40.811085341630914,0.22641170079392836,21.0
2023-04-16 21:00:00,10,16.855031886064552,21.633432437131113,21.0
2023-04-17 01:00:00,24,35.57570405816713,16.573554112387484,60.0
2023-04-17 04:00:00,22,36.036065021708076,28.268464486355,74.0
2023-04-17 07:00:00,10,21.456480827632525,21.01878536691916,22.0
2023-04-17 08:00:00,24,37.30298748287975,15.867378261264818,58.0
2023-04-17 09:00:00,29,45.59977289492151,6.803363636084736,62.0
2023-04-17 10:00:00,22,34.89272071825957,18.93675182539362,58.0
2023-04-17 11:00:00,25,34.3827567987086,26.84658629544616,58.0
2023-04-17 12:00:00,13,26.68566323719226,13.723456662497561,20.0
2023-04-17 16:00:00,14,23.4158043928074,15.864723551982237,25.0
2023-04-17 17:00:00,10,17.91799786418699,19.149667762447123,19.0
2023-04-17 20:00:00,13,19.157729394768552,9.57475474428211,12.0
2023-04-17 21:00:00,21,34.19175712804531,22.77180123992583,35.0
2023-04-17 22:00:00,17,28.620990680434957,27.22755268004039,56.0
2023-04-17 23:00:00,27,36.13750674304287,8.957134918281923,57.0
2023-04-18 00:00:00,25,36.00641041702528,24.08436587133313,51.0
2023-04-18 02:00:00,22,38.87011170769797,11.828738159828589,22.0
2023-04-18 04:00:00,47,55.77192506787276,8.784694537765777,100.0
2023-04-18 05:00:00,23,37.22431345170149,24.428875428051843,69.0
2023-04-18 06:00:00,21,40.36434178964196,14.423427395546376,22.0
2023-04-18 09:00:00,40,57.837489330967145,11.106698530361346,81.0
2023-04-18 10:00:00,17,27.495680164611983,18.846107218819498,41.0
2023-04-18 12:00:00,25,37.45831185372451,9.302794756914128,50.0
2023-04-18 13:00:00,17,29.351653622872984,4.678680882569683,16.0
2023-04-18 14:00:00,35,52.03354125646656,-5.868285273897833,58.0
2023-04-18 16:00:00,17,26.773559155632775,21.642133402115913,20.0
2023-04-18 17:00:00,12,23.251480634306546,16.582061401689156,19.0
2023-04-18 22:00:00,12,22.561550047894656,26.74357002831917,36.0
2023-04-18 23:00:00,10,16.859096754317576,28.031150680366917,34.0
2023-04-19 02:00:00,29,49.102822208679264,17.200203118026092,55.0
2023-04-19 03:00:00,8,18.351297807060675,22.508059709447075,16.0
2023-04-19 05:00:00,30,46.81064079466079,14.686468633138224,76.0
2023-04-19 07:00:00,39,45.38925175442736,10.29794953959537,75.0
2023-04-19 08:00:00,39,41.09500987816291,22.50227293911439,72.0
2023-04-19 09:00:00,32,39.25581015755709,9.689200815244657,51.0
2023-04-19 12:00:00,28,39.930698764720965,13.319217138047325,69.0
2023-04-19 13:00:00,20,27.618772784068184,0.5365652408697166,20.0
2023-04-19 14:00:00,28,38.798788076747314,2.300001957488881,50.0
2023-04-19 15:00:00,21,34.822767803435745,23.519809853958016,61.0
2023-04-19 16:00:00,29,47.94626304435876,8.479067075418598,40.0
2023-04-19 20:00:00,17,22.57364905436497,4.430486109157659,18.0
2023-04-20 00:00:00,15,25.351481788962865,36.620038843359445,63.0
2023-04-20 01:00:00,36,49.87100856883691,6.679682948373566,85.0
2023-04-20 02:00:00,28,39.64192710151884,14.679471463044209,72.0
2023-04-20 04:00:00,11,18.538954039040952,14.868696851294334,15.0
2023-04-20 07:00:00,18,29.4701521073864,16.47261731435894,41.0
2023-04-20 08:00:00,22,41.89269644640149,14.841615992137669,25.0
2023-04-20 09:00:00,20,33.10881887105645,32.24085977459161,73.0
2023-04-20 10:00:00,11,20.026854066769555,23.8254534025093,28.0
2023-04-20 15:00:00,16,26.28699811288036,26.35304762485788,51.0
2023-04-20 16:00:00,15,20.993632979892855,29.579775819722943,51.0
2023-04-20 17:00:00,34,47.69858099829785,29.93137672804083,69.0
2023-04-20 18:00:00,18,27.920747774758745,3.689541541897416,19.0
2023-04-20 23:00:00,19,29.864882574630954,19.77440247810403,48.0
2023-04-21 01:00:00,13,23.612907700137086,16.52613537854203,22.0
2023-04-21 02:00:00,18,29.152494189856196,16.681969441245542,41.0
2023-04-21 06:00:00,47,64.78681744789804,-20.96552834330388,75.0
2023-04-21 07:00:00,15,21.614232389156893,36.676061312731676,63.0
2023-04-21 10:00:00,24,40.016069091682915,18.471526527210855,63.0
2023-04-21 11:00:00,38,45.84776182698327,4.362907667576049,63.0
2023-04-21 12:00:00,16,25.682057207768572,10.178535628025795,24.0
2023-04-21 17:00:00,24,27.566244635594703,34.278532819436556,67.0
2023-04-21 19:00:00,17,33.76632227881666,23.456527658179475,26.0
2023-04-21 22:00:00,23,40.998301389499034,15.143323963186571,29.0
2023-04-21 23:00:00,18,28.84380322122245,17.876689713908526,41.0
2023-04-22 00:00:00,26,42.95052340409799,0.5556363736112218,41.0
2023-04-22 01:00:00,14,21.077070012391076,8.905924646805378,15.0
2023-04-22 02:00:00,23,34.02777750353264,7.183337930186803,41.0
2023-04-22 04:00:00,8,15.828598183334346,23.173720749216326,19.0
2023-04-22 09:00:00,28,42.10025181893072,23.679990302520103,60.0
2023-04-22 12:00:00,40,61.481946445328354,2.217308851107232,41.0
2023-04-22 13:00:00,30,44.950757476547444,14.720996712303752,76.0
2023-04-22 14:00:00,6,15.160851866301494,29.39456767131778,22.0
2023-04-22 17:00:00,22,32.43951906008111,20.979838276998084,60.0
2023-04-22 18:00:00,22,41.12136279370978,14.797743849893285,25.0
2023-04-22 21:00:00,39,54.097783499866686,4.7548168775096205,67.0
2023-04-22 22:00:00,41,57.31406701596552,0.4619403993059823,66.0
2023-04-23 00:00:00,9,15.84766417655011,23.18954758058524,20.0
2023-04-23 05:00:00,10,19.117403018208858,21.142881937780693,20.0
2023-04-23 07:00:00,11,18.53214069068911,18.414279496620264,20.0
2023-04-23 09:00:00,3,9.794343525848237,34.17385653642364,20.0
2023-04-23 10:00:00,9,16.51807210173871,21.58129463142713,20.0
2023-04-23 14:00:00,12,19.72234412190496,16.131512251799354,20.0
2023-04-23 16:00:00,21,31.68525856475779,-0.5918392424103658,20.0
2023-04-23 17:00:00,2,6.1335992920473466,35.68520706456245,20.0
2023-04-23 18:00:00,21,35.486930055894604,13.761297122328315,20.0
2023-04-23 19:00:00,27,39.15042647272114,1.7771797495848123,20.0
2023-04-24 03:00:00,39,57.91183816639214,-0.7865400864210805,81.0
2023-04-24 04:00:00,22,42.238782591728125,11.795347684374596,20.0
2023-04-24 05:00:00,20,42.1399124084793,17.194525170830673,24.0
2023-04-24 06:00:00,47,63.1309166067229,-14.338701992728655,87.0
2023-04-24 09:00:00,10,16.577602784414346,20.732118087191715,20.0
2023-04-24 11:00:00,30,45.051890877041984,8.88669229648611,66.0
2023-04-24 14:00:00,18,29.995519897611473,16.42341753835142,41.0
2023-04-24 17:00:00,18,28.350180955917022,5.915499610510098,21.0
2023-04-24 19:00:00,35,56.32737277151934,-2.7162077557161552,17.0
2023-04-24 22:00:00,3,10.903851908332213,40.21348377967853,28.0
2023-04-25 00:00:00,21,31.299182810113873,15.815102028242924,48.0
2023-04-25 01:00:00,24,39.41334352557524,18.82961130360888,63.0
2023-04-25 03:00:00,16,25.643268740662275,5.393565556415883,15.0
2023-04-25 04:00:00,31,44.368618855445135,11.124338209471457,74.0
2023-04-25 05:00:00,21,29.79275274554757,0.15797700310160678,22.0
2023-04-25 07:00:00,19,31.905068482199024,1.8077559368928302,20.0
2023-04-25 09:00:00,32,38.36047762635208,16.967454112955156,64.0
2023-04-25 10:00:00,19,32.31870916448486,11.905752302213964,36.0
2023-04-25 11:00:00,3,8.270431058347583,29.799215213851674,13.0
2023-04-25 13:00:00,24,33.111758545970865,12.60408251085747,55.0
2023-04-25 15:00:00,10,16.83583018220795,23.031256277636942,24.0
2023-04-25 16:00:00,8,14.038197611804936,25.36778090167935,22.0
2023-04-25 18:00:00,18,28.893797967316054,15.591418672059138,40.0
2023-04-25 21:00:00,18,26.958257783626312,22.63386773367799,51.0
2023-04-25 23:00:00,37,49.35131334572216,8.291239576967655,41.0
2023-04-26 01:00:00,21,33.003682661355136,-1.1153562240977557,20.0
2023-04-26 07:00:00,25,39.4384289329672,12.544591300889296,34.0
2023-04-26 11:00:00,27,36.07716209320146,14.962533552055115,66.0
2023-04-26 12:00:00,25,41.475265020559576,9.828138152956395,28.0
2023-04-26 14:00:00,12,16.925104763595968,24.765839106945904,34.0
2023-04-26 15:00:00,28,42.26110769388045,0.7499832626031537,22.0
2023-04-26 16:00:00,31,44.063789013574805,21.301179149173123,90.0
2023-04-26 20:00:00,6,12.338203484332395,24.846791445805223,13.0
2023-04-26 21:00:00,55,67.79598744857098,-0.1331034801398161,62.0
2023-04-26 22:00:00,1,6.4500448956031695,35.425184171913855,16.0
2023-04-27 03:00:00,7,14.412210016562593,21.472197431175072,12.0
2023-04-27 07:00:00,34,33.71334388313878,28.347982206716445,90.0
2023-04-27 08:00:00,22,39.95697464445476,14.828396114372088,28.0
2023-04-27 10:00:00,20,28.537444026021333,27.78054620645993,64.0
2023-04-27 11:00:00,20,31.5992022929372,21.61034765996769,56.0
2023-04-27 12:00:00,27,38.207099976000364,9.604147604896095,58.0
2023-04-27 14:00:00,10,19.462584932927093,33.30635288318599,16.0
2023-04-27 15:00:00,23,35.983242906474416,7.993666351680735,20.0
2023-04-27 20:00:00,24,36.312512590539626,7.994712126832564,21.0
2023-04-27 21:00:00,16,27.204505395935143,13.023144284099697,28.0
2023-04-27 22:00:00,31,42.16140203680577,14.29005234458431,81.0
2023-04-28 05:00:00,41,46.19494808927374,20.617153351425284,100.0
2023-04-28 07:00:00,22,32.52669356530582,15.922922281576362,51.0
2023-04-28 08:00:00,14,21.950068872169496,17.488567503977755,28.0
2023-04-28 09:00:00,18,26.346044595060025,23.109903045380193,51.0
2023-04-28 10:00:00,36,49.22986274268649,11.39001494888695,90.0
2023-04-28 13:00:00,12,21.92360521227656,15.113314671720438,17.0
2023-04-28 14:00:00,22,33.19594914251939,21.57822467251428,62.0
2023-04-28 15:00:00,19,33.92066657673462,23.290110793713993,55.0
2023-04-28 17:00:00,26,39.80761996936476,15.591940392994584,65.0
2023-04-28 18:00:00,10,14.045225311392876,19.356164993999187,17.0
2023-04-28 19:00:00,12,20.715072053392326,24.63775395380698,35.0
2023-04-28 20:00:00,21,34.159224854501986,-1.540837952927486,20.0
2023-04-28 22:00:00,15,27.141407150395295,5.438501306171359,12.0
2023-04-28 23:00:00,15,32.43154697189959,25.166613564698498,20.0
2023-04-29 00:00:00,22,28.185843762990892,6.3363213839243,36.0
2023-04-29 01:00:00,20,33.39950957499349,27.760692962915968,67.0
2023-04-29 02:00:00,30,40.44254990598513,15.086589371118597,55.0
2023-04-29 03:00:00,39,53.12712624691269,-5.449834812737691,72.0
2023-04-29 06:00:00,21,32.84313824743816,7.6456153546665915,35.0
2023-04-29 09:00:00,27,40.73234256621192,24.630631610709628,85.0
2023-04-29 10:00:00,14,33.10251889391392,22.69142904834576,12.0
2023-04-29 11:00:00,36,47.8707337462422,12.240743407439478,69.0
2023-04-29 12:00:00,13,20.649565080434378,17.54974260214152,25.0
2023-04-29 19:00:00,12,23.650658577930457,14.362613876913201,17.0
2023-04-29 21:00:00,32,45.7725197070309,10.47647263829654,76.0
2023-04-30 03:00:00,10,19.78131537167561,20.196676816549644,19.0
2023-04-30 04:00:00,35,48.25659129154777,12.197937569469843,19.0
2023-04-30 07:00:00,2,8.562592632964048,35.33213800917275,19.0
2023-04-30 08:00:00,18,28.68546549858002,17.940479906842498,19.0
2023-04-30 09:00:00,3,7.6550381297433505,34.68146148200342,19.0
2023-04-30 12:00:00,16,24.500017274828398,8.475662258148773,19.0
2023-04-30 15:00:00,20,32.64043294523344,0.4398426642927884,19.0
2023-04-30 18:00:00,7,14.724321358921191,25.367670159756457,19.0
2023-04-30 21:00:00,15,21.405303382423938,10.687005782250358,19.0
2023-04-30 22:00:00,15,23.7359737598767,9.51204866550945,19.0
2023-05-01 00:00:00,30,44.31802372881406,13.684077815505496,26.0
2023-05-01 03:00:00,33,49.9501422852875,-0.9874554131074387,60.0
2023-05-01 05:00:00,11,18.347520700156515,15.692106865884615,14.0
2023-05-01 06:00:00,23,27.758459352068755,29.71896270440999,55.0
2023-05-01 07:00:00,15,25.62601906492369,14.536683961603487,28.0
2023-05-01 10:00:00,27,35.05183721772302,13.06426995132522,40.0
2023-05-01 12:00:00,20,41.01829837835815,11.309434905080167,15.0
2023-05-01 17:00:00,21,26.776369630119234,23.529426590118874,37.0
2023-05-01 18:00:00,22,39.448676798779566,28.580777025291095,48.0
2023-05-01 19:00:00,20,30.598255872697443,18.071012447507492,48.0
2023-05-01 20:00:00,20,29.623240158888596,18.4774960162256,50.0
2023-05-01 22:00:00,4,7.711955406648033,30.51570596255504,17.0
2023-05-01 23:00:00,18,27.383148062522903,26.21092184118759,57.0
2023-05-02 02:00:00,0,5.995855215003375,55.69938068141103,28.0
2023-05-02 03:00:00,18,30.295447384965172,14.500350773831924,13.0
2023-05-02 06:00:00,23,34.98299842230081,19.735197530382628,61.0
2023-05-02 07:00:00,28,40.56565601302198,11.85783617781171,66.0
2023-05-02 08:00:00,19,29.189785079919382,5.608363302516416,24.0
2023-05-02 13:00:00,20,42.97670388342013,10.614624230466738,12.0
2023-05-02 14:00:00,12,24.619927185088883,14.11880492733094,16.0
2023-05-02 16:00:00,20,31.20969229205044,17.047639340160224,24.0
2023-05-02 17:00:00,3,4.63780602686449,32.51158743637304,17.0
2023-05-02 18:00:00,28,41.90740346498791,0.8036165193834162,24.0
2023-05-02 19:00:00,16,29.469111694435824,26.497839055270234,50.0
2023-05-02 21:00:00,39,57.061372248557134,2.3948897598147205,85.0
2023-05-03 00:00:00,9,17.718267218937605,21.247577869094513,17.0
2023-05-03 02:00:00,18,26.87036224030892,23.56576029413072,51.0
2023-05-03 04:00:00,18,27.216221359400777,26.585777435680562,56.0
2023-05-03 05:00:00,30,45.56471615374187,5.763034690505904,63.0
2023-05-03 06:00:00,34,46.72724039123768,11.730971051642296,84.0
2023-05-03 07:00:00,22,29.712385671854907,-1.1463166915274847,23.0
2023-05-03 08:00:00,19,29.421307517816896,5.821484495830587,24.0
2023-05-03 09:00:00,13,18.062875170139634,30.401073723990745,24.0
2023-05-03 11:00:00,27,39.67351767010945,22.302578314918243,81.0
2023-05-03 12:00:00,29,40.24858840800258,8.702758889435028,40.0
2023-05-03 14:00:00,19,45.60017041962433,13.549502276619933,13.0
2023-05-03 19:00:00,28,31.223650541736763,21.37843613157422,58.0
2023-05-03 21:00:00,20,36.98382906463859,11.473759858808585,15.0
2023-05-03 22:00:00,28,50.800091670104266,0.47333652926400127,24.0
2023-05-04 01:00:00,5,9.88501083730202,26.050476917775704,12.0
2023-05-04 02:00:00,27,38.21617894692295,4.353380267401722,50.0
2023-05-04 03:00:00,23,35.19609443125289,-0.31706316337950824,28.0
